22.9, 2.15615, 2.29287, -0.116678, -1.16845e-16, 0.965402, 0
23, 2.15626, 2.29305, -0.117007, -1.16824e-16, 0.965546, 0
23.1, 2.15636, 2.29324, -0.117336, -1.16804e-16, 0.965691, 0
23.2, 2.15647, 2.29342, -0.117665, -1.16783e-16, 0.965834, 0
23.3, 2.15658, 2.29361, -0.117993, -1.16763e-16, 0.965978, 0
23.4, 2.15668, 2.29379, -0.118321, -1.16743e-16, 0.966122, 0
23.5, 2.15679, 2.29398, -0.118649, -1.16722e-16, 0.966265, 0
23.6, 2.15689, 2.29416, -0.118976, -1.16702e-16, 0.966409, 0
23.7, 2.157, 2.29434, -0.119303, -1.16682e-16, 0.966552, 0
23.8, 2.15711, 2.29453, -0.11963, -1.16661e-16, 0.966695, 0
23.9, 2.15721, 2.29471, -0.119956, -1.16641e-16, 0.966838, 0
24, 2.15732, 2.29489, -0.120282, -1.16621e-16, 0.96698, 0
24.1, 2.15743, 2.29508, -0.120607, -1.16601e-16, 0.967123, 0
24.2, 2.15753, 2.29526, -0.120932, -1.1658e-16, 0.967265, 0
24.3, 2.15764, 2.29544, -0.121257, -1.1656e-16, 0.967407, 0
24.4, 2.15775, 2.29562, -0.121581, -1.1654e-16, 0.96755, 0
24.5, 2.15786, 2.29581, -0.121905, -1.1652e-16, 0.967691, 0
24.6, 2.15796, 2.29599, -0.122228, -1.165e-16, 0.967833, 0
24.7, 2.15807, 2.29617, -0.122551, -1.1648e-16, 0.967975, 0
24.8, 2.15818, 2.29635, -0.122874, -1.1646e-16, 0.968116, 0
24.9, 2.15829, 2.29653, -0.123196, -1.1644e-16, 0.968258, 0
25, 2.15839, 2.29671, -0.123518, -1.1642e-16, 0.968399, 0
25.1, 2.1585, 2.29689, -0.12384, -1.164e-16, 0.96854, 0
25.2, 2.15861, 2.29707, -0.124161, -1.1638e-16, 0.96868, 0
25.3, 2.15872, 2.29725, -0.124482, -1.1636e-16, 0.968821, 0
